ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Oho-Chacon-2019-220-196_suck-1,,Oho,Chacon-2019-220-196_suck,iːtsotsoketi,iːtsotsoketi,iː ts o ts o k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-196_suck-1,,Ehe,Chacon-2019-220-196_suck,iperoketi,iperoketi,i p e ɾ o k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-196_suck-1,,Aha,Chacon-2019-220-196_suck,iperukada,iperukada,i p e ɾ u k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-196_suck-1,,Name,Chacon-2019-220-196_suck,liːraka,liːraka,l iː ɾ a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-196_suck-1,,Tariana,Chacon-2019-220-196_suck,nãtsutsuka,nãtsutsuka,n ã ts u ts u k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-196_suck-1,,Hohoodene,Chacon-2019-220-196_suck,nupatuitaka,nupatuitaka,n u p a t u i t a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-196_suck-1,,Moliwene,Chacon-2019-220-196_suck,nuputsʰoaka,nuputsʰoaka,n u p u tsʰ o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-196_suck-1,,Mauliene,Chacon-2019-220-196_suck,nuputsoaka,nuputsoaka,n u p u ts o a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-196_suck-1,,Werekena,Chacon-2019-220-196_suck,pijuɾuɛhə,pijuɾuɛhə,p i j u ɾ u ɛ h ə,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-196_suck-1,,Dzawinai,Chacon-2019-220-196_suck,pitsuːtsuka,pitsuːtsuka,p i ts uː ts u k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-196_suck-1,,Kowaidakenai,Chacon-2019-220-196_suck,ɽiputswakawa,ɽiputswakawa,ɽ i p u ts w a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-23_born-1,,Kumadene1,Chacon-2019-220-23_born,heajnĩpejtɛ,heajnĩpejtɛ,h e a j n ĩ p e j t ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-86_fruit-1,,Tariana,Chacon-2019-220-86_fruit,hekunã ~hajkuɾuda,hekunã,h e k u n ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-86_fruit-1,,Aha,Chacon-2019-220-86_fruit,liːnaka,liːnaka,l iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-86_fruit-1,,Ehe,Chacon-2019-220-86_fruit,liːnaka,liːnaka,l iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-86_fruit-1,,Name,Chacon-2019-220-86_fruit,liːnaka,liːnaka,l iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-86_fruit-1,,Oho,Chacon-2019-220-86_fruit,liːnaka,liːnaka,l iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-86_fruit-1,,Mauliene,Chacon-2019-220-86_fruit,paniati,paniati,p a n i a t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-86_fruit-1,,Hohoodene,Chacon-2019-220-86_fruit,ɽiːnaka,ɽiːnaka,ɽ iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-86_fruit-1,,Waliperi,Chacon-2019-220-86_fruit,ɽiːnaka,ɽiːnaka,ɽ iː n a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-86_fruit-1,,Kumadene2,Chacon-2019-220-86_fruit,ɽiːwi,ɽiːwi,ɽ iː w i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-86_fruit-1,,Moliwene,Chacon-2019-220-86_fruit,ɽĩhaj,ɽĩhaj,ɽ ĩ h a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-86_fruit-1,,Werekena,Chacon-2019-220-86_fruit,sinahɐ,sinahɐ,s i n a h ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-213_tongue-1,,Tariana,Chacon-2019-220-213_tongue,henenẽ,henenẽ,h e n e n ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-213_tongue-1,,Name,Chacon-2019-220-213_tongue,liako,liako,l i a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-213_tongue-1,,Oho,Chacon-2019-220-213_tongue,lieːnene,lieːnene,l i eː n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-213_tongue-1,,Aha,Chacon-2019-220-213_tongue,lienene,lienene,l i e n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-213_tongue-1,,Ehe,Chacon-2019-220-213_tongue,lienene,lienene,l i e n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-213_tongue-1,,Mauliene,Chacon-2019-220-213_tongue,nuenene,nuenene,n u e n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-213_tongue-1,,Werekena,Chacon-2019-220-213_tongue,nutaɽa,nutaɽa,n u t a ɽ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-213_tongue-1,,Hohoodene,Chacon-2019-220-213_tongue,pɛːnɛnɛ,pɛːnɛnɛ,p ɛː n ɛ n ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-213_tongue-1,,Waliperi,Chacon-2019-220-213_tongue,ɽienene,ɽienene,ɽ i e n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-213_tongue-1,,Dzawinai,Chacon-2019-220-213_tongue,ɽienene,ɽienene,ɽ i e n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-213_tongue-1,,Moliwene,Chacon-2019-220-213_tongue,ɽiɛnenɛ,ɽiɛnenɛ,ɽ i ɛ n e n ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-213_tongue-1,,Kowaidakenai,Chacon-2019-220-213_tongue,ɽinene,ɽinene,ɽ i n e n e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-140_navel-1,,Kumadene2,Chacon-2019-220-140_navel,hẽpuhe,hẽpuhe,h ẽ p u h e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-140_navel-1,,Moliwene,Chacon-2019-220-140_navel,nʰuɛpoɽɛ,nʰuɛpoɽɛ,nʰ u ɛ p o ɽ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-140_navel-1,,Waliperi,Chacon-2019-220-140_navel,nʰuɛpoɽɛ,nʰuɛpoɽɛ,nʰ u ɛ p o ɽ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-140_navel-1,,Werekena,Chacon-2019-220-140_navel,numudɛ,numudɛ,n u m u d ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-140_navel-1,,Mauliene,Chacon-2019-220-140_navel,numutʃi,numutʃi,n u m u tʃ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-140_navel-1,,Tariana,Chacon-2019-220-140_navel,phepuɾeda,phepuɾeda,pʰ e p u ɾ e d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-140_navel-1,,Hohoodene,Chacon-2019-220-140_navel,tseːpoɽɛ,tseːpoɽɛ,ts eː p o ɽ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-146_nose-1,,Hohoodene,Chacon-2019-220-146_nose,hɛtako,hɛtako,h ɛ t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-146_nose-1,,Kumadene2,Chacon-2019-220-146_nose,hitako,hitako,h i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-146_nose-1,,Name,Chacon-2019-220-146_nose,itako,itako,i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-146_nose-1,,Aha,Chacon-2019-220-146_nose,liːtako,liːtako,l iː t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-146_nose-1,,Oho,Chacon-2019-220-146_nose,litako,litako,l i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-146_nose-1,,Werekena,Chacon-2019-220-146_nose,nujapa,nujapa,n u j a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-146_nose-1,,Waliperi,Chacon-2019-220-146_nose,ɽʰitako,ɽʰitako,ɽʰ i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-146_nose-1,,Moliwene,Chacon-2019-220-146_nose,ɽ̥ʰitako,ɽ̥ʰitako,ɽʰ i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-146_nose-1,,Dzawinai,Chacon-2019-220-146_nose,ɽhitaku,ɽhitaku,ɽʰ i t a k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-146_nose-1,,Mauliene,Chacon-2019-220-146_nose,ɽitako,ɽitako,ɽ i t a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-146_nose-1,,Kowaidakenai,Chacon-2019-220-146_nose,ɽitaku,ɽitaku,ɽ i t a k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-146_nose-1,,Tariana,Chacon-2019-220-146_nose,ɾihtaku,ɾihtaku,ɾ i h t a k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-146_nose-1,,Kumadene1,Chacon-2019-220-146_nose,wahtaku,wahtaku,w a h t a k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-163_stone-1,,Kowaidakenai,Chacon-2019-220-163_stone,hiːpa,hiːpa,h iː p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-163_stone-1,,Aha,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-163_stone-1,,Ehe,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-163_stone-1,,Hohoodene,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-163_stone-1,,Kumadene2,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-163_stone-1,,Name,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-163_stone-1,,Oho,Chacon-2019-220-163_stone,hiːpada,hiːpada,h iː p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-163_stone-1,,Moliwene,Chacon-2019-220-163_stone,hipada,hipada,h i p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-163_stone-1,,Mauliene,Chacon-2019-220-163_stone,hipada,hipada,h i p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-163_stone-1,,Waliperi,Chacon-2019-220-163_stone,hipada,hipada,h i p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-163_stone-1,,Dzawinai,Chacon-2019-220-163_stone,hipada,hipada,h i p a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-163_stone-1,,Kumadene1,Chacon-2019-220-163_stone,hipaɾɐ,hipaɾɐ,h i p a ɾ ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-163_stone-1,,Tariana,Chacon-2019-220-163_stone,hɪpãdaː,hɪpãdaː,h i p ã d aː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-163_stone-1,,Werekena,Chacon-2019-220-163_stone,iːpa,iːpa,iː p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-60_earth-1,,Aha,Chacon-2019-220-60_earth,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-60_earth-1,,Ehe,Chacon-2019-220-60_earth,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-60_earth-1,,Kumadene2,Chacon-2019-220-60_earth,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-60_earth-1,,Name,Chacon-2019-220-60_earth,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-60_earth-1,,Oho,Chacon-2019-220-60_earth,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-60_earth-1,,Moliwene,Chacon-2019-220-60_earth,hiːpaj,hiːpaj,h iː p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-60_earth-1,,Hohoodene,Chacon-2019-220-60_earth,hiːpaj,hiːpaj,h iː p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-60_earth-1,,Kowaidakenai,Chacon-2019-220-60_earth,hiːpaj,hiːpaj,h iː p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-60_earth-1,,Mauliene,Chacon-2019-220-60_earth,hiːpaj,hiːpaj,h iː p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-60_earth-1,,Dzawinai,Chacon-2019-220-60_earth,hiːpaj,hiːpaj,h iː p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-60_earth-1,,Tariana,Chacon-2019-220-60_earth,hipai,hipai,h i p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-60_earth-1,,Waliperi,Chacon-2019-220-60_earth,hipaj,hipaj,h i p a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-60_earth-1,,Werekena,Chacon-2019-220-60_earth,jatʃipɛ,jatʃipɛ,j a tʃ i p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-222_wash-1,,Kumadene2,Chacon-2019-220-222_wash,hiːpaka,hiːpaka,h iː p a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-222_wash-1,,Aha,Chacon-2019-220-222_wash,ikotsokada,ikotsokada,i k o ts o k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-222_wash-1,,Ehe,Chacon-2019-220-222_wash,ikotsoketi,ikotsoketi,i k o ts o k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-222_wash-1,,Oho,Chacon-2019-220-222_wash,ikotsoketi,ikotsoketi,i k o ts o k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-222_wash-1,,Name,Chacon-2019-220-222_wash,ikotsonda,ikotsonda,i k o ts o n d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-222_wash-1,,Tariana,Chacon-2019-220-222_wash,nʰɛpanapeku,nʰɛpanapeku,nʰ ɛ p a n a p e k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-222_wash-1,,Mauliene,Chacon-2019-220-222_wash,nukutshukani,nukutshukani,n u k u tsʰ u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-222_wash-1,,Waliperi,Chacon-2019-220-222_wash,pikotsʰoni,pikotsʰoni,p i k o tsʰ o n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-222_wash-1,,Hohoodene,Chacon-2019-220-222_wash,pikotsʰonĩ,pikotsʰonĩ,p i k o tsʰ o n ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-222_wash-1,,Moliwene,Chacon-2019-220-222_wash,pikutsʰonĩ,pikutsʰonĩ,p i k u tsʰ o n ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-222_wash-1,,Werekena,Chacon-2019-220-222_wash,pipa,pipa,p i p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-164_root-1,,Kumadene2,Chacon-2019-220-164_root,hiːpaʐu,hiːpaʐu,h iː p a ʐ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-164_root-1,,Moliwene,Chacon-2019-220-164_root,hipaʐo,hipaʐo,h i p a ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-164_root-1,,Oho,Chacon-2019-220-164_root,lipale,lipale,l i p a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-164_root-1,,Aha,Chacon-2019-220-164_root,lipali,lipali,l i p a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-164_root-1,,Ehe,Chacon-2019-220-164_root,lipali,lipali,l i p a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-164_root-1,,Name,Chacon-2019-220-164_root,lipali,lipali,l i p a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-164_root-1,,Werekena,Chacon-2019-220-164_root,maheː,maheː,m a h eː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-164_root-1,,Mauliene,Chacon-2019-220-164_root,ɽiːɽi,ɽiːɽi,ɽ iː ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-164_root-1,,Waliperi,Chacon-2019-220-164_root,ɽiːɽi,ɽiːɽi,ɽ iː ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-164_root-1,,Hohoodene,Chacon-2019-220-164_root,ɽiːʐi,ɽiːʐi,ɽ iː ʐ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-164_root-1,,Kowaidakenai,Chacon-2019-220-164_root,ɽipaɽi,ɽipaɽi,ɽ i p a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-164_root-1,,Dzawinai,Chacon-2019-220-164_root,ɽipaɽi,ɽipaɽi,ɽ i p a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-164_root-1,,Tariana,Chacon-2019-220-164_root,ɾipaɾi,ɾipaɾi,ɾ i p a ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-156_pull-1,,Aha,Chacon-2019-220-156_pull,hiːrakada,hiːrakada,h iː ɾ a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-156_pull-1,,Name,Chacon-2019-220-156_pull,hiraːketi,hiraːketi,h i ɾ aː k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-156_pull-1,,Ehe,Chacon-2019-220-156_pull,hirakaita ~ hiraketi,hirakaita,h i ɾ a k a i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-156_pull-1,,Oho,Chacon-2019-220-156_pull,hiraketi,hiraketi,h i ɾ a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-156_pull-1,,Mauliene,Chacon-2019-220-156_pull,hiʐakani,hiʐakani,h i ʐ a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-156_pull-1,,Moliwene,Chacon-2019-220-156_pull,kaʐakɐni,kaʐakɐni,k a ʐ a k ɐ n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-156_pull-1,,Tariana,Chacon-2019-220-156_pull,papitafapɛmeta,papitafapɛmeta,p a p i t a f a p ɛ m e t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-156_pull-1,,Hohoodene,Chacon-2019-220-156_pull,pʱeʐaːkɐni,pʱeʐaːkɐni,pʰ e ʐ aː k ɐ n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-156_pull-1,,Werekena,Chacon-2019-220-156_pull,pitsopɐ̃ha,pitsopɐ̃ha,p i ts o p ɐ̃ h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-156_pull-1,,Kumadene2,Chacon-2019-220-156_pull,piʐaakã,piʐaakã,p i ʐ aː k ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-6_maniocsqueezer-1,,Ehe,Chacon-2019-220-6_maniocsqueezer,hiːrina,hiːrina,h iː ɾ i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-6_maniocsqueezer-1,,Aha,Chacon-2019-220-6_maniocsqueezer,tirolipi,tirolipi,t i ɾ o l i p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-6_maniocsqueezer-1,,Name,Chacon-2019-220-6_maniocsqueezer,tirolipi,tirolipi,t i ɾ o l i p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-6_maniocsqueezer-1,,Oho,Chacon-2019-220-6_maniocsqueezer,tirolipi,tirolipi,t i ɾ o l i p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-210_you-1,,Dzawinai,Chacon-2019-220-210_you,hia,hia,h i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-210_you-1,,Kowaidakenai,Chacon-2019-220-210_you,ja,ja,j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-210_you-1,,Kumadene2,Chacon-2019-220-210_you,kia,kia,k i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-210_you-1,,Werekena,Chacon-2019-220-210_you,nijahɐ̃,nijahɐ̃,n i j a h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-210_you-1,,Aha,Chacon-2019-220-210_you,phia,phia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-210_you-1,,Moliwene,Chacon-2019-220-210_you,pʰia,pʰia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-210_you-1,,Ehe,Chacon-2019-220-210_you,phia,phia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-210_you-1,,Name,Chacon-2019-220-210_you,phia,phia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-210_you-1,,Oho,Chacon-2019-220-210_you,phia,phia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-210_you-1,,Waliperi,Chacon-2019-220-210_you,pʰia,pʰia,pʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-210_you-1,,Mauliene,Chacon-2019-220-210_you,phina,phina,pʰ i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-210_you-1,,Tariana,Chacon-2019-220-210_you,piɾiha,piɾiha,p i ɾ i h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-209_this-1,,Kowaidakenai,Chacon-2019-220-209_this,hiehẽ,hiehẽ,h i e h ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-209_this-1,,Moliwene,Chacon-2019-220-209_this,hiẽhẽ,hiẽhẽ,h i ẽ h ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-209_this-1,,Kumadene2,Chacon-2019-220-209_this,hiehi,hiehi,h i e h i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-209_this-1,,Dzawinai,Chacon-2019-220-209_this,hjɛhẽ,hjɛhẽ,h j ɛ h ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-209_this-1,,Waliperi,Chacon-2019-220-209_this,ʰɾiẽhẽ,ʰɾiẽhẽ,ɾʰ i ẽ h ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-209_this-1,,Oho,Chacon-2019-220-209_this,kuakalihe,kuakalihe,k u a k a l i h e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-209_this-1,,Aha,Chacon-2019-220-209_this,liahi,liahi,l i a h i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-209_this-1,,Tariana,Chacon-2019-220-209_this,nɾia,nɾia,n ɾ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-209_this-1,,Ehe,Chacon-2019-220-209_this,thiaha,thiaha,tʰ i a h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
